"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","6/53","71/9564",0.0845070422535211,15.2495349455222,8.9960124232371,2.35430534028818e-06,2.61386925176302e-05,1.18464834509727e-05,"FGFR1/MTOR/EGFR/HIF1A/PIK3CA/MET",6
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","9/53","216/9564",0.0416666666666667,7.5188679245283,7.23371889112275,2.42024930718798e-06,2.61386925176302e-05,1.18464834509727e-05,"MMP9/MMP1/PPARG/PIK3CA/BCL2/RXRA/SRC/MAPK14/HSP90AA1",9
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","9/53","227/9564",0.039647577092511,7.15451749646746,7.00527488760007,3.64384716608708e-06,3.74795708511814e-05,1.69863552103307e-05,"VEGFA/EGFR/HIF1A/PIK3CA/CYP1B1/ABL1/MET/SRC/MAPK14",9
"Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","7/53","122/9564",0.0573770491803279,10.3538509124652,7.76176130183994,4.38261597158541e-06,4.30293204482931e-05,1.95015926008346e-05,"MTOR/HIF1A/ESR1/PIK3CA/STAT1/RXRA/SRC",7
"Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","10/53","320/9564",0.03125,5.63915094339623,6.30094147725529,8.28736988231924e-06,7.78292128078677e-05,3.52734736409927e-05,"MMP9/VEGFA/MTOR/EGFR/PIK3CA/CYP1B1/BCL2/ABL1/ABCB1/MET",10
"Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","9/53","254/9564",0.0354330708661417,6.39399792007131,6.50391286620222,9.10075276236668e-06,8.16099491609416e-05,3.69869652629999e-05,"FLT1/VEGFA/FGFR1/EGFR/KDR/NOS1/MET/GRIN1/GRM5",9
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","6/53","90/9564",0.0666666666666667,12.0301886792453,7.84800783226777,9.44559596770157e-06,8.16099491609416e-05,3.69869652629999e-05,"MTOR/EGFR/HIF1A/PIK3CA/STAT1/MAPK14",6
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","8/53","196/9564",0.0408163265306122,7.36542164035425,6.72130638436341,1.08449004558668e-05,9.00960960948933e-05,4.08330260079195e-05,"VEGFA/MTOR/HIF1A/PIK3CA/STAT1/PIK3CG/SRC/MAPK14",8
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","5/53","60/9564",0.0833333333333333,15.0377358490566,8.14219312417684,1.86857995925271e-05,0.000149486396740217,6.77496827331393e-05,"VEGFA/PIK3CA/KDR/SRC/MAPK14",5
"Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","6/53","109/9564",0.055045871559633,9.93318331313831,7.00181529771258,2.83524975854212e-05,0.000218719267087535,9.91271532121868e-05,"MTOR/HIF1A/STAT1/RXRA/MAPK14/HSP90AA1",6
"Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","6/53","115/9564",0.0521739130434783,9.4149302707137,6.77685883416041,3.84095881607721e-05,0.000286085208369888,0.000129658500869394,"FGFR1/EGFR/BCL2/MMP13/RXRA/MMP14",6
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","5/53","77/9564",0.0649350649350649,11.7177162460181,7.0486360860425,6.29573981648375e-05,0.00045329326678683,0.00020543993085368,"VEGFA/MTOR/EGFR/PIK3CA/STAT1",5
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","5/53","86/9564",0.0581395348837209,10.4914436156209,6.60001720132564,0.000106873453409184,0.000744666643109155,0.000337495116029003,"MTOR/EGFR/PIK3CA/ABL1/SRC",5
"Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","5/53","93/9564",0.0537634408602151,9.70176506390749,6.29466803669587,0.000154887782792836,0.00102388610905948,0.00046404195001234,"MMP2/EGFR/MMP14/SRC/MAPK14",5
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","6/53","148/9564",0.0405405405405405,7.31565527791943,5.78013486726406,0.000156427044439643,0.00102388610905948,0.00046404195001234,"FGFR1/MTOR/EGFR/ESR1/PIK3CA/ESR2",6
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","5/53","95/9564",0.0526315789473684,9.49751737835154,6.21332009042472,0.000171240205749917,0.00108787895417594,0.00049304455525518,"MMP9/MMP1/MMP13/MAPK14/HSP90AA1",5
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","8/53","300/9564",0.0266666666666667,4.81207547169811,5.00777452178555,0.000221333662741849,0.00136594489006398,0.000619068590526075,"FLT1/PGF/VEGFA/FGFR1/EGFR/KDR/MET/MAPK14",8
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","6/53","163/9564",0.0368098159509202,6.64243546706795,5.42369549103215,0.000264556249440927,0.00158733749664556,0.000719407344970942,"MMP9/PIK3CA/STAT1/BCL2/SRC/MAPK14",6
"Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","5/53","115/9564",0.0434782608695652,7.84577522559475,5.51315944657418,0.000417232889022802,0.00243573794672771,0.00110391632088537,"PTGS1/APP/HTR1A/MAOB/ALOX15",5
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","4/53","70/9564",0.0571428571428571,10.311590296496,5.83673784058587,0.00058805936251756,0.00334265321852087,0.00151494517213665,"VEGFA/HIF1A/PIK3CA/MET",4
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","4/53","71/9564",0.0563380281690141,10.1663566303481,5.7869017085604,0.000620627573833805,0.00342432236862368,0.00155195896823588,"EGFR/MET/SRC/MAPK14",4
"Organismal Systems","Immune system","hsa04611","Platelet activation","5/53","126/9564",0.0396825396825397,7.16082659478886,5.1964433013222,0.000634133771967348,0.00342432236862368,0.00155195896823588,"PIK3CA/PTGS1/PIK3CG/SRC/MAPK14",5
"Human Diseases","Cancer: specific types","hsa05218","Melanoma","4/53","73/9564",0.0547945205479452,9.88782631170845,5.6901396362465,0.000689575234296203,0.00354638691923762,0.0016072806212919,"FGFR1/EGFR/PIK3CA/MET",4
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","4/53","73/9564",0.0547945205479452,9.88782631170845,5.6901396362465,0.000689575234296203,0.00354638691923762,0.0016072806212919,"EGFR/PIK3CA/RXRA/MET",4
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","4/53","76/9564",0.0526315789473684,9.49751737835154,5.55179525561497,0.000802935267363861,0.00403334925001381,0.00182797992325187,"MMP1/PPARG/PPARA/RXRA",4
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","6/53","205/9564",0.0292682926829268,5.28154624942476,4.6257778091714,0.00089394253153831,0.00438844515482443,0.00198891520174791,"MMP9/MMP2/MTOR/PIK3CA/PPARA/MAPK14",6
"Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","7/53","302/9564",0.0231788079470199,4.18268149443958,4.19533054407755,0.00129366809181026,0.00620001290821972,0.00280994737068438,"FGFR1/PIK3CA/KDR/ABL1/APP/SRC/MAPK14",7
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","4/53","87/9564",0.0459770114942529,8.29668184775537,5.10353994451658,0.00133192132517575,0.00620001290821972,0.00280994737068438,"MTOR/EGFR/PIK3CA/BCL2",4
