"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","7/48","144/9370",0.0486111111111111,9.48929398148148,7.36645912013646,7.60634896595265e-06,3.99775550303558e-05,1.28479333819029e-05,"PIK3CA/MAPK3/JAK2/JAK1/MAPK14/GSK3B/GRB2",7
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","8/48","205/9370",0.0390243902439024,7.61788617886179,6.87452472343074,8.14859500219644e-06,4.09240548999199e-05,1.31521182491592e-05,"PIK3CA/CASP3/CDK2/MAPK10/JAK1/JUN/MAPK14/HDAC2",8
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","8/48","205/9370",0.0390243902439024,7.61788617886179,6.87452472343074,8.14859500219644e-06,4.09240548999199e-05,1.31521182491592e-05,"INSR/AGTR1/PIK3CA/TGFBR1/PRKCA/MAPK10/MAPK14/GSK3B",8
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","6/48","99/9370",0.0606060606060606,11.8308080808081,7.77370142240344,1.02390502881777e-05,5.03048992419167e-05,1.6166921507649e-05,"PIK3CA/PRKCA/MAPK3/MAPK10/JUN/GRB2",6
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","8/48","214/9370",0.0373831775700935,7.29750778816199,6.68706272312952,1.11663645898439e-05,5.3693582921377e-05,1.7255972154518e-05,"PIK3CA/CASP3/PRKCA/MAPK3/MAPK10/JUN/MAPK14/CDK1",8
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","5/48","60/9370",0.0833333333333333,16.2673611111111,8.51289842418495,1.25985363440755e-05,5.93181086200222e-05,1.90635747311669e-05,"PIK3CA/PRKCA/MAPK3/SRC/MAPK14",5
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","7/48","156/9370",0.0448717948717949,8.75934829059829,7.01255257634038,1.28657983987632e-05,5.9340213022867e-05,1.90706786147081e-05,"PIK3CA/CASP3/MAPK3/CDK2/JAK1/GSK3B/GRB2",7
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","7/48","157/9370",0.0445859872611465,8.70355626326964,6.98478814806006,1.34143780198314e-05,6.06329886496377e-05,1.94861491235445e-05,"SERPINE1/PIK3CA/TGFBR1/MAPK3/CDK2/MAPK14/CDK1",7
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","6/48","106/9370",0.0566037735849057,11.0495283018868,7.46641329103556,1.51729842196002e-05,6.72371457574442e-05,2.16085843375112e-05,"PIK3CA/MMP3/MAPK3/CDK2/GSK3B/GRB2",6
"Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","6/48","115/9370",0.0521739130434783,10.1847826086957,7.11118994479753,2.41729204424749e-05,0.000105059231153833,3.37637957597321e-05,"VDR/PDE4D/PRKCA/MMP13/MAPK3/CYP27B1",6
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","7/48","173/9370",0.0404624277456647,7.89860308285164,6.5716406195607,2.51950268702695e-05,0.000107435397597753,3.45274449662084e-05,"IL1B/PIK3CA/CASP3/PRKCA/MAPK3/JAK2/JAK1",7
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","5/48","71/9370",0.0704225352112676,13.7470657276995,7.73631179190166,2.87955279574287e-05,0.000120514617007016,3.87308270772432e-05,"CASP3/SRC/MAPK10/JUN/MAPK14",5
"Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","6/48","122/9370",0.0491803278688525,9.60040983606557,6.86100665960156,3.38013895160234e-05,0.000138892982374933,4.46372416575237e-05,"PIK3CA/PRKCA/MAPK3/SRC/GSK3B/HDAC2",6
"Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","4/48","38/9370",0.105263157894737,20.5482456140351,8.66412898668602,3.93766827936262e-05,0.000158501499484657,5.09390007659121e-05,"INSR/PIK3CA/PRKCA/MAPK3",4
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","9/48","333/9370",0.027027027027027,5.2759009009009,5.70099021819056,3.99760419054223e-05,0.000158501499484657,5.09390007659121e-05,"PIK3CA/CASP3/PTGER4/MAPK3/CDK2/JAK1/GSK3B/GRB2/HDAC2",9
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","5/48","77/9370",0.0649350649350649,12.6758658008658,7.38191733565545,4.2705303958023e-05,0.000163583028720563,5.25720958626866e-05,"PIK3CA/TGFBR1/MAPK3/MAPK10/JAK1",5
"Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","5/48","77/9370",0.0649350649350649,12.6758658008658,7.38191733565545,4.2705303958023e-05,0.000163583028720563,5.25720958626866e-05,"PIK3CA/TGFBR1/MAPK3/GRB2/HDAC2",5
"Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","7/48","193/9370",0.0362694300518135,7.08009499136442,6.12422787611411,5.08131728500932e-05,0.000191396284402018,6.15106829237971e-05,"PIK3CA/MAPK3/JAK2/SRC/GSK3B/GRB2/GSK3A",7
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","7/48","195/9370",0.0358974358974359,7.00747863247863,6.08301927863746,5.42576563423819e-05,0.00020032293829027,6.43795190592857e-05,"PIK3CA/ELANE/PRKCA/MAPK3/SRC/MAPK14/HDAC2",7
"Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","6/48","133/9370",0.0451127819548872,8.80639097744361,6.50613898275873,5.49558503274192e-05,0.00020032293829027,6.43795190592857e-05,"SLC6A3/PRKCA/MAPK10/MAPK14/GSK3B/GSK3A",6
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","7/48","200/9370",0.035,6.83229166666667,5.98249374648752,6.37152225520351e-05,0.000228565718996189,7.34561463005919e-05,"IL1B/CASP3/MAPK3/SRC/MAPK10/JUN/MAPK14",7
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","6/48","138/9370",0.0434782608695652,8.48731884057971,6.35814842233685,6.75507643374765e-05,0.000238538636566714,7.66612292645704e-05,"INSR/PIK3CA/MAPK3/MAPK10/GSK3B/GRB2",6
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","6/48","139/9370",0.0431654676258993,8.42625899280575,6.32944754179121,7.03264849735031e-05,0.000244519778523257,7.85834406991371e-05,"PGR/PIK3CA/MAPK3/SRC/JUN/GRB2",6
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","7/48","204/9370",0.0343137254901961,6.69832516339869,5.9045264697711,7.22191998014759e-05,0.000247296047805054,7.94756744226768e-05,"PIK3CA/CASP3/PRKCA/MAPK3/SRC/MAPK14/GRB2",7
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","9/48","362/9370",0.0248618784530387,4.85324585635359,5.36512080658759,7.65274719550935e-05,0.000258137442714196,8.29598674768492e-05,"INSR/PIK3CA/PRKCA/MAPK3/CDK2/JAK2/JAK1/GSK3B/GRB2",9
"Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","6/48","142/9370",0.0422535211267606,8.24823943661972,6.24504539249838,7.92051403634981e-05,0.000263240613561038,8.45999177257178e-05,"IL1B/PIK3CA/SRC/MAPK10/JUN/MAPK14",6
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","6/48","144/9370",0.0416666666666667,8.13368055555556,6.19014564735827,8.56058005625015e-05,0.000276654613693693,8.89108912196778e-05,"IL1B/CASP3/CPT1A/MAPK10/MAPK14/GSK3B",6
"Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","5/48","89/9370",0.0561797752808989,10.9667602996255,6.77897948256318,8.56894821175155e-05,0.000276654613693693,8.89108912196778e-05,"PRKCA/MAPK3/SRC/GRB2/CDK1",5
"Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","4/48","47/9370",0.0851063829787234,16.613475177305,7.69986929074411,9.19870888428516e-05,0.000292803972936401,9.41009507806784e-05,"INSR/PIK3CA/MAPK3/MAPK10",4
"Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","5/48","91/9370",0.0549450549450549,10.7257326007326,6.68967659158849,9.5273209577832e-05,0.000299052018952639,9.61089394864095e-05,"PIK3CA/MAPK3/JUN/GSK3B/GRB2",5
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","6/48","148/9370",0.0405405405405405,7.91385135135135,6.08346516491387,9.96448108738767e-05,0.000308489414486248,9.91419170915283e-05,"PGR/PIK3CA/MAPK3/JUN/GSK3B/GRB2",6
"Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","6/48","149/9370",0.0402684563758389,7.86073825503356,6.05741966146766,0.000103426156263681,0.000315869071832322,0.000101513581539032,"INSR/AGTR1/PIK3CA/PRKCA/MAPK3/GRB2",6
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","6/48","150/9370",0.04,7.80833333333333,6.031615774491,0.000107320976985869,0.000323393877317417,0.000103931893502104,"PIK3CA/TGFBR1/MAPK3/CDK2/GSK3B/GRB2",6
"Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","8/48","299/9370",0.0267558528428094,5.22296544035674,5.32522824505614,0.000121471864454114,0.000361218965350391,0.000116088069907671,"PIK3CA/PRKCA/MAPK3/SRC/MAPK10/MAPK14/GSK3B/GRB2",8
"Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","7/48","224/9370",0.03125,6.10026041666667,5.54387527477666,0.000129872132701184,0.000381183142733345,0.000122504130640898,"PIK3CA/TGFBR1/MAPK3/CDK2/MAPK10/JAK1/JUN",7
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","7/48","227/9370",0.0308370044052863,6.0196402349486,5.49355971056844,0.000141084032779009,0.000408712038897785,0.000131351330619223,"PIK3CA/MAPK3/SRC/MAPK10/JUN/MAPK14/GRB2",7
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","6/48","158/9370",0.0379746835443038,7.4129746835443,5.83342734541205,0.000142868367579314,0.000408712038897785,0.000131351330619223,"INSR/PIK3CA/PRKCA/MAPK3/GSK3B/GRB2",6
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","6/48","170/9370",0.0352941176470588,6.88970588235294,5.56079446977564,0.000213093384781456,0.000601988812007613,0.000193466362498953,"PIK3CA/TGFBR1/PRKCA/MAPK3/GSK3B/GRB2",6
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","5/48","109/9370",0.0458715596330275,8.95451070336391,5.99391343188365,0.000223420932409944,0.000618428555749301,0.000198749745443418,"INSR/PIK3CA/CPT1A/MAPK10/GSK3B",5
"Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","4/48","59/9370",0.0677966101694915,13.2344632768362,6.76434037991838,0.000224385582174525,0.000618428555749301,0.000198749745443418,"PIK3CA/MAPK3/GSK3B/GRB2",4
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","5/48","110/9370",0.0454545454545455,8.87310606060606,5.96004638989066,0.000233166741853721,0.000634887754927001,0.000204039380949991,"SERPINE1/INSR/PIK3CA/PRKCA/MAPK3",5
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","7/48","248/9370",0.0282258064516129,5.5099126344086,5.16489651322286,0.000243609642072521,0.000655425941766545,0.000210639916077744,"IL1B/PIK3CA/CASP3/MAPK3/MAPK10/JUN/MAPK14",7
"Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","5/48","115/9370",0.0434782608695652,8.48731884057971,5.79695227649866,0.000286849266692061,0.000762681579675361,0.000245109590114578,"PIK3CA/PRKCA/ACHE/MAPK3/JAK2",5
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","6/48","180/9370",0.0333333333333333,6.50694444444444,5.3530571616789,0.000290362856890104,0.000763046577408877,0.000245226892599965,"IL1B/PIK3CA/CASP3/JAK2/SRC/JAK1",6
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","6/48","187/9370",0.0320855614973262,6.26336898395722,5.21680996647708,0.00035646496016425,0.000925989436748511,0.000297593251679773,"IL1B/MAPK3/MAPK10/JAK1/JUN/MAPK14",6
"Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","4/48","69/9370",0.0579710144927536,11.3164251207729,6.17165502357716,0.000410532899553801,0.00105432312839953,0.000338836962550386,"SLC6A3/PRKCA/JUN/HDAC2",4
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","5/48","125/9370",0.04,7.80833333333333,5.49863697491018,0.000421903228643912,0.00107134977161263,0.000344308962465168,"PIK3CA/PRKCA/MAPK3/MAPK10/MAPK14",5
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","4/48","70/9370",0.0571428571428571,11.1547619047619,6.11913422531777,0.000433785175921671,0.00108693931623145,0.000349319109548066,"PIK3CA/MAPK3/JUN/GRB2",4
"Organismal Systems","Immune system","hsa04611","Platelet activation","5/48","126/9370",0.0396825396825397,7.74636243386243,5.47063402203385,0.000437661406093193,0.00108693931623145,0.000349319109548066,"PIK3CA/MAPK3/TBXAS1/SRC/MAPK14",5
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","7/48","275/9370",0.0254545454545455,4.96893939393939,4.79349359403444,0.000456265812675052,0.00112082688765828,0.000360209852111883,"IL1B/PIK3CA/CASP3/MAPK3/MAPK10/MAPK14/GSK3B",7
