"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","4/55","105/9370",0.0380952380952381,6.49004329004329,4.34694596073798,0.00327553436522594,0.0151121244577469,0.00689586182152829,"PTGS2/MAPK10/MAPK14/MAPK9",4
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","4/55","109/9370",0.036697247706422,6.25187656380317,4.23775018666523,0.0037468004238263,0.0169022330230386,0.00771271198354888,"MAPK10/JAK1/MAPK14/MAPK9",4
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","5/55","181/9370",0.0276243093922652,4.70617780010045,3.86872577202844,0.00405438244327352,0.0178921659996636,0.00816443146471556,"JAK2/MAPK10/JAK1/MAPK14/MAPK9",5
"Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","2/55","17/9370",0.117647058823529,20.0427807486631,6.03831681023619,0.00434824405942117,0.0187807137034574,0.00856988750792975,"CA5A/CA9",2
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","5/55","187/9370",0.0267379679144385,4.55517744287798,3.77334337118909,0.00465596759864289,0.0193838908498952,0.00884512519984847,"MAPK10/JAK1/MAPK14/P2RX7/MAPK9",5
"Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","4/55","116/9370",0.0344827586206897,5.87460815047022,4.05920039317131,0.00467887020514712,0.0193838908498952,0.00884512519984847,"ICAM1/VCAM1/MAPK14/RAPGEF4",4
"Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","4/55","120/9370",0.0333333333333333,5.67878787878788,3.9635984269797,0.00527602157038385,0.0214206475757584,0.00977452417250061,"MAPK10/MAPK14/GSK3B/MAPK9",4
"Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","4/55","122/9370",0.0327868852459016,5.58569299552906,3.9173963603312,0.00559293272079996,0.0222620655357332,0.0101584742916491,"MAPK10/MAPK14/GSK3B/MAPK9",4
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","8/55","480/9370",0.0166666666666667,2.83939393939394,3.17893043292804,0.00651553347187711,0.0251585057970842,0.0114801582066031,"PTGS2/SLC6A3/MAPK10/CHRM3/MAPK14/GSK3B/GRM5/MAPK9",8
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","5/55","203/9370",0.0246305418719212,4.1961486789073,3.53751191706356,0.00656847688298257,0.0251585057970842,0.0114801582066031,"EGFR/MET/MAPK10/GSK3B/MAPK9",5
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","5/55","205/9370",0.024390243902439,4.15521064301552,3.50974519944984,0.00684121945864999,0.0257179175945546,0.0117354251922261,"ICAM1/MAPK10/JAK1/MAPK14/MAPK9",5
"Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","4/55","130/9370",0.0307692307692308,5.24195804195804,3.74229994876259,0.00698787509916039,0.0257916117296284,0.0117690527985859,"EGFR/MAPK10/MAPK14/MAPK9",4
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","3/55","68/9370",0.0441176470588235,7.51604278074866,4.14368516336974,0.00732672197241001,0.0260934133403374,0.0119067688563634,"CYP3A4/CYP2C9/CYP2A6",3
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","3/55","68/9370",0.0441176470588235,7.51604278074866,4.14368516336974,0.00732672197241001,0.0260934133403374,0.0119067688563634,"MPO/FLT3/PIM1",3
"Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","4/55","133/9370",0.0300751879699248,5.12371838687628,3.68032254820703,0.00756535973805962,0.026199425526891,0.0119551436161079,"EGFR/MAPK10/MAPK14/MAPK9",4
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","3/55","69/9370",0.0434782608695652,7.40711462450593,4.10448574285255,0.00762828834682645,0.026199425526891,0.0119551436161079,"MAPK10/MAPK14/MAPK9",3
"Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","3/55","70/9370",0.0428571428571429,7.3012987012987,4.06606341195217,0.00793712037803391,0.026199425526891,0.0119551436161079,"JAK2/MAPK10/MAPK9",3
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","6/55","300/9370",0.02,3.40727272727273,3.25625804815221,0.0079509555789858,0.026199425526891,0.0119551436161079,"EGFR/MET/MAPK10/MAPK14/FLT3/MAPK9",6
"Human Diseases","Infectious disease: viral","hsa05162","Measles","4/55","136/9370",0.0294117647058824,5.01069518716577,3.62018454957687,0.00817356682156226,0.026199425526891,0.0119551436161079,"MAPK10/JAK1/GSK3B/MAPK9",4
